Dataset,Attribute,Criterion Difference Name,Paired t-statistics on Accuracy with Missing Values,Degrees of Freedom of Accuracy with Missing Values,P-value t-statistics on Accuracy with Missing Values,Paired t-statistics on Accuracy without Missing Values,Degrees of Freedom of Accuracy without Missing Values,P-value t-statistics on Accuracy without Missing Values,Paired t-statistics on Number of Nodes,Degrees of Freedom of Number of Nodes,P-value t-statistics on Number of Nodes
Shelter Animal Outcomes 15 classes,None,Hypercube Cover - LS Squared Gini,15.825307120327336,19,1.06881170581e-12,13.236269465833347,19,2.43096653918e-11,-32.21354221834827,19,1.0
Shelter Animal Outcomes 15 classes,None,Hypercube Cover - Twoing,-2.347105112700236,19,0.985045054078,-2.391146475965129,19,0.986348541864,-0.5286579287748511,19,0.698417899844
Shelter Animal Outcomes 15 classes,None,PC-ext - LS Squared Gini,22.2604592906494,19,2.22044604925e-15,19.83063115402771,19,1.86517468137e-14,-33.63289529314423,19,1.0
Shelter Animal Outcomes 15 classes,None,PC-ext - Twoing,0.3606635376133301,19,0.361164843673,0.08369243963215468,19,0.467088235863,-14.319242098120636,19,0.999999999994
Shelter Animal Outcomes 15 classes,None,LS Squared Gini - Twoing,-20.93896432463131,19,1.0,-18.038519290860368,19,1.0,26.415404778994727,19,1.11022302463e-16
Cover Type with Aggreg,None,LS Chi Square - Hypercube Cover,-187.05280226460854,19,1.0,-187.19406808670936,19,1.0,-224.6086872722667,19,1.0
Cover Type with Aggreg,None,LS Chi Square - PC-ext,-118.83308102839685,19,1.0,-118.83117980877024,19,1.0,-180.79812216697297,19,1.0
Cover Type with Aggreg,None,LS Chi Square - LS Squared Gini,-242.13899790716636,19,1.0,-242.4648318418109,19,1.0,-602.048551878026,19,1.0
Cover Type with Aggreg,None,LS Chi Square - Twoing,-141.91187019620807,19,1.0,-141.94328825752962,19,1.0,-231.94411568313407,19,1.0
Cover Type with Aggreg,None,Hypercube Cover - PC-ext,24.16709609487412,19,5.55111512313e-16,24.153239740445255,19,4.4408920985e-16,24.01409419501251,19,5.55111512313e-16
Cover Type with Aggreg,None,Hypercube Cover - LS Squared Gini,-92.99281387224045,19,1.0,-93.07737030414188,19,1.0,-551.6291663926227,19,1.0
Cover Type with Aggreg,None,Hypercube Cover - Twoing,10.974673162360686,19,5.76496739235e-10,10.986880492413395,19,5.65996360891e-10,27.336661737716554,19,1.11022302463e-16
Cover Type with Aggreg,None,PC-ext - LS Squared Gini,-101.81441784871866,19,1.0,-101.79078702065303,19,1.0,-529.9090606605953,19,1.0
